	copy_number
Paraoerskovia_marina_DSM_21750	1
Haloplasma_contractile_SSD-17B	1
Limisphaera_ngatamarikiensis_NGM72.4	1
Methylobacter_tundripaludum_21/22	4
Pararheinheimera_texasensis_DSM_17496	5
beta_proteobacterium_CB	1
Thermosinus_carboxydivorans_Nor1	8
Andreprevotia_lacus_DSM_23236	2
Desulfobacter_vibrioformis_DSM_8776	2
Desulfohalovibrio_reitneri_L21-Syr-AB	2
Propionigenium_maris_DSM_9537	10
Methylobacter_tundripaludum_31/32	3
Ponticoccus_litoralis_DSM_18986	1
Pelagicola_litoralis_DSM_18290	1
Arenimonas_donghaensis_DSM_18148,_HO3-R19	2
Methylobacter_tundripaludum_21/22	5
Gillisia_sp._Hel_I_29	4
unclassified_Bacteroidetes_bacterium	0
Mesoaciditoga_lauensis_cd-1655R,_DSM_25116	3
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.10020	1
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.10152	2
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.10417	1
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.10739	0
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.10873	1
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.1091	0
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.112	1
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.11260	0
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.11576	0
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.12173	0
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.12555	1
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.12612	1
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.12657	0
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.1300	0
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.13165	1
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.13530	0
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.1363	0
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.14003	0
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.14260	0
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.14445	0
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.14726	0
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.15216	0
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.15468	1
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.15824	0
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.15954	1
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.1627	1
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.16806	1
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.1719	0
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.17476	1
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.17509	1
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.18138	0
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.18233	1
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.1953	1
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.19941	0
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.2014	0
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.20494	0
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.22738	1
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.2278	1
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.2297	1
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.2353	0
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.2384	0
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.2538	1
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.2729	1
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.283	0
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.28789	0
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.2898	1
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.2907	0
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.30509	0
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.3061	1
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.3080	0
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.30805	2
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.3085	1
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.3119	1
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.3163	1
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.3293	1
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.33807	0
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.34551	1
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.3611	1
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.36464	1
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.3713	0
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.3864	1
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.3880	0
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.422	0
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.4252	0
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.4498	0
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.4500	0
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.4620	1
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.46339	1
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.5184	1
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.5338	0
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.5344	1
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.5466	1
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.548	2
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.5493	0
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.5513	1
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.5895	0
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.5983	1
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.5999	1
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.6031	0
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.6097	1
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.6180	0
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.6381	0
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.6450	1
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.6647	1
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.6777	1
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.6778	0
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.68	0
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.6813	1
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.7043	0
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.7198	1
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.7257	1
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.7484	1
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.7672	0
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.7690	1
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.7803	1
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.8366	0
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.885	0
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.9104	0
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.9147	1
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.9166	1
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.9351	0
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.9495	0
Composite_genome_from_Lake_Mendota_Epilimnion_pan-assembly_MEint.metabat.9830	0
Composite_genome_from_Trout_Bog_Epilimnion_pan-assembly_TBepi.metabat.1149	0
Composite_genome_from_Trout_Bog_Epilimnion_pan-assembly_TBepi.metabat.1301	0
Composite_genome_from_Trout_Bog_Epilimnion_pan-assembly_TBepi.metabat.149	0
Composite_genome_from_Trout_Bog_Epilimnion_pan-assembly_TBepi.metabat.2093	0
Composite_genome_from_Trout_Bog_Epilimnion_pan-assembly_TBepi.metabat.2094	1
Composite_genome_from_Trout_Bog_Epilimnion_pan-assembly_TBepi.metabat.211	0
Composite_genome_from_Trout_Bog_Epilimnion_pan-assembly_TBepi.metabat.2167	0
Composite_genome_from_Trout_Bog_Epilimnion_pan-assembly_TBepi.metabat.2443	1
Composite_genome_from_Trout_Bog_Epilimnion_pan-assembly_TBepi.metabat.2493	0
Composite_genome_from_Trout_Bog_Epilimnion_pan-assembly_TBepi.metabat.2754	1
Composite_genome_from_Trout_Bog_Epilimnion_pan-assembly_TBepi.metabat.2973	0
Composite_genome_from_Trout_Bog_Epilimnion_pan-assembly_TBepi.metabat.3083	2
Composite_genome_from_Trout_Bog_Epilimnion_pan-assembly_TBepi.metabat.3207	1
Composite_genome_from_Trout_Bog_Epilimnion_pan-assembly_TBepi.metabat.3256	1
Composite_genome_from_Trout_Bog_Epilimnion_pan-assembly_TBepi.metabat.3475	0
Composite_genome_from_Trout_Bog_Epilimnion_pan-assembly_TBepi.metabat.3838	0
Composite_genome_from_Trout_Bog_Epilimnion_pan-assembly_TBepi.metabat.4163	0
Composite_genome_from_Trout_Bog_Epilimnion_pan-assembly_TBepi.metabat.4208	1
Composite_genome_from_Trout_Bog_Epilimnion_pan-assembly_TBepi.metabat.4548	0
Composite_genome_from_Trout_Bog_Epilimnion_pan-assembly_TBepi.metabat.4605	0
Composite_genome_from_Trout_Bog_Epilimnion_pan-assembly_TBepi.metabat.5136	0
Composite_genome_from_Trout_Bog_Epilimnion_pan-assembly_TBepi.metabat.5144	1
Composite_genome_from_Trout_Bog_Epilimnion_pan-assembly_TBepi.metabat.5243	0
Composite_genome_from_Trout_Bog_Epilimnion_pan-assembly_TBepi.metabat.567	0
Composite_genome_from_Trout_Bog_Epilimnion_pan-assembly_TBepi.metabat.5716	0
Composite_genome_from_Trout_Bog_Epilimnion_pan-assembly_TBepi.metabat.755	1
Composite_genome_from_Trout_Bog_Epilimnion_pan-assembly_TBepi.metabat.8031	0
Composite_genome_from_Trout_Bog_Epilimnion_pan-assembly_TBepi.metabat.8052	1
Composite_genome_from_Trout_Bog_Epilimnion_pan-assembly_TBepi.metabat.911	1
Composite_genome_from_Trout_Bog_Epilimnion_pan-assembly_TBepi.metabat.913	0
Composite_genome_from_Trout_Bog_Epilimnion_pan-assembly_TBepi.metabat.9727	0
Composite_genome_from_Trout_Bog_Hypolimnion_pan-assembly_TBhypo.metabat.111	0
Composite_genome_from_Trout_Bog_Hypolimnion_pan-assembly_TBhypo.metabat.1225	1
Composite_genome_from_Trout_Bog_Hypolimnion_pan-assembly_TBhypo.metabat.1542	0
Composite_genome_from_Trout_Bog_Hypolimnion_pan-assembly_TBhypo.metabat.1998	0
Composite_genome_from_Trout_Bog_Hypolimnion_pan-assembly_TBhypo.metabat.2152	1
Composite_genome_from_Trout_Bog_Hypolimnion_pan-assembly_TBhypo.metabat.2159	0
Composite_genome_from_Trout_Bog_Hypolimnion_pan-assembly_TBhypo.metabat.2160	0
Composite_genome_from_Trout_Bog_Hypolimnion_pan-assembly_TBhypo.metabat.254	1
Composite_genome_from_Trout_Bog_Hypolimnion_pan-assembly_TBhypo.metabat.2565	1
Composite_genome_from_Trout_Bog_Hypolimnion_pan-assembly_TBhypo.metabat.2746	0
Composite_genome_from_Trout_Bog_Hypolimnion_pan-assembly_TBhypo.metabat.2747	1
Composite_genome_from_Trout_Bog_Hypolimnion_pan-assembly_TBhypo.metabat.3004	0
Composite_genome_from_Trout_Bog_Hypolimnion_pan-assembly_TBhypo.metabat.3063	0
Composite_genome_from_Trout_Bog_Hypolimnion_pan-assembly_TBhypo.metabat.3180	0
Composite_genome_from_Trout_Bog_Hypolimnion_pan-assembly_TBhypo.metabat.3219	1
Composite_genome_from_Trout_Bog_Hypolimnion_pan-assembly_TBhypo.metabat.3273	1
Composite_genome_from_Trout_Bog_Hypolimnion_pan-assembly_TBhypo.metabat.3311	1
Composite_genome_from_Trout_Bog_Hypolimnion_pan-assembly_TBhypo.metabat.3415	1
Composite_genome_from_Trout_Bog_Hypolimnion_pan-assembly_TBhypo.metabat.3463	1
Composite_genome_from_Trout_Bog_Hypolimnion_pan-assembly_TBhypo.metabat.3552	1
Composite_genome_from_Trout_Bog_Hypolimnion_pan-assembly_TBhypo.metabat.3772	2
Composite_genome_from_Trout_Bog_Hypolimnion_pan-assembly_TBhypo.metabat.3815	1
Composite_genome_from_Trout_Bog_Hypolimnion_pan-assembly_TBhypo.metabat.4093	0
Composite_genome_from_Trout_Bog_Hypolimnion_pan-assembly_TBhypo.metabat.4247	1
Composite_genome_from_Trout_Bog_Hypolimnion_pan-assembly_TBhypo.metabat.433	0
Composite_genome_from_Trout_Bog_Hypolimnion_pan-assembly_TBhypo.metabat.4436	1
Composite_genome_from_Trout_Bog_Hypolimnion_pan-assembly_TBhypo.metabat.4491	1
Composite_genome_from_Trout_Bog_Hypolimnion_pan-assembly_TBhypo.metabat.4565	0
Composite_genome_from_Trout_Bog_Hypolimnion_pan-assembly_TBhypo.metabat.4590	0
Composite_genome_from_Trout_Bog_Hypolimnion_pan-assembly_TBhypo.metabat.4645	0
Composite_genome_from_Trout_Bog_Hypolimnion_pan-assembly_TBhypo.metabat.4697	0
Composite_genome_from_Trout_Bog_Hypolimnion_pan-assembly_TBhypo.metabat.4820	0
Composite_genome_from_Trout_Bog_Hypolimnion_pan-assembly_TBhypo.metabat.4848	0
Composite_genome_from_Trout_Bog_Hypolimnion_pan-assembly_TBhypo.metabat.4964	1
Composite_genome_from_Trout_Bog_Hypolimnion_pan-assembly_TBhypo.metabat.5247	0
Composite_genome_from_Trout_Bog_Hypolimnion_pan-assembly_TBhypo.metabat.5354	1
Composite_genome_from_Trout_Bog_Hypolimnion_pan-assembly_TBhypo.metabat.5629	1
Composite_genome_from_Trout_Bog_Hypolimnion_pan-assembly_TBhypo.metabat.5702	2
Composite_genome_from_Trout_Bog_Hypolimnion_pan-assembly_TBhypo.metabat.5737	0
Composite_genome_from_Trout_Bog_Hypolimnion_pan-assembly_TBhypo.metabat.5891	1
Composite_genome_from_Trout_Bog_Hypolimnion_pan-assembly_TBhypo.metabat.6070	2
Composite_genome_from_Trout_Bog_Hypolimnion_pan-assembly_TBhypo.metabat.6286	0
Composite_genome_from_Trout_Bog_Hypolimnion_pan-assembly_TBhypo.metabat.6717	1
Composite_genome_from_Trout_Bog_Hypolimnion_pan-assembly_TBhypo.metabat.6736	1
Composite_genome_from_Trout_Bog_Hypolimnion_pan-assembly_TBhypo.metabat.680	0
Composite_genome_from_Trout_Bog_Hypolimnion_pan-assembly_TBhypo.metabat.7795	2
Composite_genome_from_Trout_Bog_Hypolimnion_pan-assembly_TBhypo.metabat.7925	0
Composite_genome_from_Trout_Bog_Hypolimnion_pan-assembly_TBhypo.metabat.7934	0
Composite_genome_from_Trout_Bog_Hypolimnion_pan-assembly_TBhypo.metabat.8362	0
Composite_genome_from_Trout_Bog_Hypolimnion_pan-assembly_TBhypo.metabat.944	0
Composite_genome_from_Trout_Bog_Hypolimnion_pan-assembly_TBhypo.metabat.953	0
Composite_genome_from_Trout_Bog_Hypolimnion_pan-assembly_TBhypo.metabat.9906	0
Ferrithrix_thermotolerans_DSM_19514	1
Desulfofundulus_australicus_DSM_11792	5
Thermopetrobacter_sp._TC1	1
Caldanaerobius_fijiensis_DSM_17918	4
Kaistia_soli_DSM_19436	4
Enhydrobacter_aerosaccus_ATCC_27094	1
Parasporobacterium_paucivorans_DSM_15970	4
Thalassobacter_stenotrophicus_DSM_16310	1
gamma_proteobacterium_WG36	1
alpha_proteobacterium_LLX12A	1
Marinilabilia_salmonicolor_JCM_21150	1
Phormidesmis_priestleyi_ANA_GFM	0
Phormidium_sp._OSCR_GFM	0
Thermosyntropha_lipolytica_DSM_11003	4
Tepidibacter_thalassicus_DSM_15285	10
Halodesulfovibrio_marinisediminis_DSM_17456	7
Desulfofustis_glycolicus_DSM_9705	1
Sediminibacterium_salmoneum_NBRC_103935	1
Aliihoeflea_sp._2WW	1
Dethiosulfatibacter_aminovorans_DSM_17477	5
Desulfacinum_hydrothermale_DSM_13146	2
Tepidibacter_formicigenes_DSM_15518	12
Paramaledivibacter_caminithermalis_DSM_15212	1
Anaerobranca_californiensis_DSM_14826	8
Caminicella_sporogenes_DSM_14501	6
Composite_genome_from_Trout_Bog_Hypolimnion_pan-assembly_TBhypo.metabat.238	0
Prosthecobacter_fusiformis_ATCC_25309	2
Oceanicaulis_sp._HL-87_GFM	0
Aminicenantes_(OP8)_bacterium_bin3	1
Coassembly_Zeta_B05_G19	2
Composite_genome_from_Trout_Bog_Hypolimnion_pan-assembly_TBhypo.metabat.545.v2	0
Composite_genome_from_Trout_Bog_Hypolimnion_pan-assembly_TBhypo.metabat.941.v2	0
Composite_genome_from_Trout_Bog_Hypolimnion_pan-assembly_TBhypo.metabat.2062.v2	0
Composite_genome_from_Trout_Bog_Hypolimnion_pan-assembly_TBhypo.metabat.2086.v2	0
Composite_genome_from_Trout_Bog_Hypolimnion_pan-assembly_TBhypo.metabat.2270.v2	0
Composite_genome_from_Trout_Bog_Hypolimnion_pan-assembly_TBhypo.metabat.2519.v2	0
Composite_genome_from_Trout_Bog_Hypolimnion_pan-assembly_TBhypo.metabat.2902.v2	0
Composite_genome_from_Trout_Bog_Hypolimnion_pan-assembly_TBhypo.metabat.2922.v2	1
Composite_genome_from_Trout_Bog_Hypolimnion_pan-assembly_TBhypo.metabat.3520.v2	0
Composite_genome_from_Trout_Bog_Hypolimnion_pan-assembly_TBhypo.metabat.3765.v2	0
Composite_genome_from_Trout_Bog_Hypolimnion_pan-assembly_TBhypo.metabat.3838.v2	0
Composite_genome_from_Trout_Bog_Epilimnion_pan-assembly_TBepi.metabat.439.v2	0
Composite_genome_from_Trout_Bog_Epilimnion_pan-assembly_TBepi.metabat.788.v2	0
Composite_genome_from_Trout_Bog_Epilimnion_pan-assembly_TBepi.metabat.1800.v2	1
Composite_genome_from_Trout_Bog_Epilimnion_pan-assembly_TBepi.metabat.2057.v2	0
Composite_genome_from_Trout_Bog_Hypolimnion_pan-assembly_TBhypo.metabat.1380	0
Composite_genome_from_Trout_Bog_Hypolimnion_pan-assembly_TBhypo.metabat.1381	0
Composite_genome_from_Trout_Bog_Epilimnion_pan-assembly_TBepi.metabat.2668.v2	0
Hwanghaeicola_aestuarii_DSM_22009	3
Albidovulum_xiamenense_DSM_24422	1
Gelidibacter_algens_DSM_12408	1
Arcicella_aurantiaca_DSM_22214	4
Soonwooa_buanensis_DSM_22323	4
Thiohalorhabdus_denitrificans_HL19	2
Fontibacter_flavus_DSM_22241	4
Pacificimonas_flava_JLT2015	1
Congregibacter_litoralis_KT71	2
Arenimonas_donghaensis_DSM_18148,_HO3-R19	2
uncultured_bacterium_WSgam209_(contamination_screened)	0
Marinospirillum_alkaliphilum_DSM_21637	1
Thermodesulforhabdus_norvegica_DSM_9990	3
Desulfuromusa_kysingii_DSM_7343	2
Nereida_ignava_DSM_16309	1
Klenkia_taihuensis_DSM_45962	5
Pseudohaliea_rubra_DSM_19751	1
Crenotalea_thermophila_DSM_14807	1
uncultured_Crater_Lake_bacterium_CL500-11-LM	2
Yellowstone_National_Park_Obsidian_Pool_site_2_B7	3
Candidate_division_JS1_190_A10_(unscreened)	0
Candidate_division_JS1_190_A5_(unscreened)	0
Candidate_division_JS1_190_F6_(unscreened)	0
Candidate_division_JS1_190_G5_(unscreened)	1
Oceanicaulis_sp.	0
Phormidesmis_priestleyi_ANA_GFM_(version_2)	0
Phormidium_sp._OSCR_GFM_(version_2)	0
Candidate_division_JS1_190_D7_(unscreened)	0
Candidate_division_JS1_190_H6_(unscreened)	1
uncultured_Desulfarculaceae_bacterium_190_A9_(unscreened)	1
uncultured_Desulfarculaceae_bacterium_190_F8_(unscreened)	2
vadin_BA26_190_D9_(unscreened)	1
vadin_BA26_190_F2_(unscreened)	1
Alphaproteobacterium_QL1	1
Marinimicrobia_bacterium_SCGC_AD-604-D17_(contamination_screened)	1
Marinimicrobia_bacterium_SCGC_AD-606-A07_(contamination_screened)	1
Marinimicrobia_bacterium_SCGC_AD-615-E22_(contamination_screened)	1
Gamma_Proteobacteria_bacterium_SCGC_AD-606-C10_(contamination_screened)	1
Gamma_Proteobacteria_bacterium_SCGC_AD-606-E23_(contamination_screened)	1
Gamma_Proteobacteria_bacterium_SCGC_AD-606-L11_(contamination_screened)	0
Gamma_proteobacterium_SCGC_AD-606-O08_(contamination_screened)	1
Gamma_proteobacterium_SCGC_AD-602-M15_(contamination_screened)	1
Gamma_proteobacterium_SCGC_AD-602-N15_(contamination_screened)	1
Gamma_proteobacterium_SCGC_AD-604-A10_(contamination_screened)	1
Candidate_division_OD1_bacterium_SCGC_AD-602-F14_(contamination_screened)	1
Candidate_division_OP3_bacterium_SCGC_AD-606-D22_(contamination_screened)	1
Alpha_proteobacterium_SCGC_AD-602-P07_(contamination_screened)	1
Alpha_proteobacterium_SCGC_AD-604-D05_(contamination_screened)	1
Alpha_proteobacterium_SCGC_AD-604-M14_(contamination_screened)	1
Gamma_proteobacterium_SCGC_AD-615-F19_(contamination_screened)	0
Gamma_proteobacterium_SCGC_AD-615-K15_(contamination_screened)	1
"unclassified_""DC8""_bacterium_JGI_MDM2-000218CP-E11_(contamination_screened)"	1
"unclassified_""DC8""_bacterium_JGI_MDM2-000218CP-I10_(contamination_screened)"	0
"unclassified_""DC8""_bacterium_JGI_MDM2-000218CP-L11_(contamination_screened)"	0
Oceanicella_actignis_DSM_24423	4
Litorimicrobium_taeanense_DSM_22007	1
Tropicimonas_isoalkanivorans_DSM_19548	2
S2R-29_bacterium_JGI_MDM2-000218CP-K4_(contamination_screened)	1
Reichenbachiella_agariperforans_DSM_26134	1
Shimia_aestuarii_DSM_15283	3
GAL08_bacterium_JGI_MDM2-000218CP-D6_(contamination_screened)	1
Alpha_Proteobacteria_bacterium_SCGC_AC-669_G16_(unscreened)	1
Isolated_Sinkhole_2014_Bin_2	1
Isolated_Sinkhole_2014_Bin_3	0
Isolated_Sinkhole_2014_Bin_1_redo	1
Alpena_fountain_Bin_1	0
Alpena_fountain_Bin_2	0
Alpena_fountain_Bin_4	0
Alpena_fountain_Bin_5	0
Alpena_fountain_Bin_6	0
Alpena_fountain_Bin_7	0
Alpena_fountain_Bin_8	0
Cognatishimia_maritima_DSM_28223	4
Trichococcus_palustris_DSM_9172	6
GAL08_bacterium_JGI_MDM2-000218CP-N6_(contamination_screened)	1
GAL08_bacterium_JGI_MDM2-000218CP-N4_(contamination_screened)	0
Desulfonauticus_submarinus_DSM_15269	2
alpha_proteobacterium_SCGC_AAA076-E06_(unscreened)	0
